product_id,district_id1,district_id2,district_id3,district_id4,lat,lon,railway,airport,citycenter,railway2,airport2,citycenter2,eval,eval2,eval3,eval4,voters,startdate,upgradedate,cooperatedate,maxstock
875,10201,22644,33784,162240,24.567404174804686,83.09322509765624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1719.0,2013-02-01,1753-01-01,2015-04-24,171.0
876,10201,22746,2294428,1434888,13.603435134887695,68.85019226074219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.2,387.0,2015-05-01,1753-01-01,2015-04-27,261.0
877,10201,21420,86726,120224,7.362003326416016,23.600851440429686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.7,128.0,1753-01-01,1753-01-01,2015-04-24,95.0
878,10201,21420,31621,50544,25.257477951049804,84.22487030029296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,789.0,2015-04-01,2015-11-01,2015-04-25,68.0
879,10201,22338,88580,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,685.0,2015-02-01,-1,2015-04-25,41.0
880,10201,20502,31003,45760,3.995132064819336,11.635771942138671,-1.0,-1.0,10.3,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,1995.0,2007-09-01,-1,2014-07-21,152.0
881,10201,21420,31621,50544,25.257774353027344,84.22491836547852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,855.0,2015-04-01,2016-06-01,2015-04-27,112.0
882,10201,22644,33784,121784,24.452772521972655,83.18232421875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,1008.0,2013-01-01,2015-11-01,2015-04-27,144.0
883,10201,22542,52118,1475344,16.91615409851074,67.81154022216796,-1.0,-1.0,5.3,-1.0,-1.0,-1.0,4.0,4,3.0,3.0,1043.0,2000-06-01,2011-08-01,2015-04-27,378.0
884,10201,21930,32342,131560,12.561070251464844,48.253012084960936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,640.0,2015-01-01,-1,2015-04-28,115.0
885,10201,22644,33784,162240,24.5447998046875,83.06351318359376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1413.0,2013-03-01,-1,2015-04-28,113.0
886,10201,22236,85902,-1,11.301285552978516,46.82420654296875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,494.0,2011-07-10,2015-08-01,2015-04-28,92.0
887,10201,20502,31003,45760,3.9929237365722656,11.634503173828126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.3,1461.0,2008-05-01,2013-01-01,2014-08-07,88.0
888,10201,22032,69525,148096,14.936304092407227,60.80896759033203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.0,3.5,1350.0,2008-05-01,2013-01-01,2015-04-28,141.0
889,10201,22644,33784,162240,24.553118896484374,83.07830200195312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.1,653.0,2011-06-01,2014-06-01,2015-04-28,113.0
890,10201,22746,2294428,1434888,13.6040771484375,68.85023803710938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.1,594.0,2015-07-01,1753-01-01,2015-04-29,310.0
891,10201,22032,92288,1182792,18.56817512512207,72.54136962890625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,8,3.0,3.8,1701.0,2015-04-01,2015-07-01,2015-04-29,24.0
892,10201,20706,31209,48256,11.740768432617188,35.1655632019043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.5,3.5,4013.0,1753-01-01,1753-01-01,2015-04-29,169.0
893,10201,21624,31930,114712,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,8,3.0,3.6,441.0,2007-09-01,1753-01-01,2015-04-29,100.0
894,10201,20808,31312,154752,11.815909576416015,42.6065185546875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,441.0,-1,-1,2015-05-21,28.0
895,10201,22338,33475,121472,12.215282440185547,59.071102142333984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,4.0,3.8,1889.0,2015-10-01,1753-01-01,2015-04-30,98.0
896,10201,21420,31621,50544,25.24675407409668,84.22663803100586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,546.0,2015-04-01,-1,2015-04-30,27.0
897,10201,21420,55208,444496,22.48388214111328,71.18633880615235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.5,1659.0,2014-05-01,1753-01-01,2015-04-30,152.0
898,10201,22950,34608,154232,15.541474914550781,60.11678924560547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,1896.0,2014-05-01,2015-12-01,2015-04-30,21.0
899,10201,21930,32342,131560,12.544913482666015,48.240884399414064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,616.0,2015-02-01,-1,2015-04-30,119.0
900,10201,21522,41715,-1,18.944398880004883,56.27561950683594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,6,2.5,3.6,1496.0,2013-12-01,1753-01-01,2015-06-19,201.0
901,10201,21522,45217,-1,32.46935119628906,100.36089706420898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.3,756.0,2012-05-01,-1,2014-08-20,63.0
902,10201,21522,45217,-1,32.47373886108399,100.37640838623047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.7,1336.0,2013-12-24,-1,2015-07-25,200.0
903,10201,22338,57474,1356472,20.818370056152343,95.48656616210937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6,5.5,3.8,3299.0,2015-05-01,-1,2015-04-30,781.0
904,10201,21420,89507,469456,31.524355316162108,106.55540771484375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.0,3.4,247.0,2011-03-01,2014-11-01,2015-04-30,80.0
905,10201,22440,80031,448032,21.39504508972168,80.06145858764648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,8,5.0,3.7,1350.0,2015-04-01,1753-01-01,2015-05-21,197.0
906,10201,22338,72718,462488,14.952291870117188,71.15115509033203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,744.0,2008-10-01,-1,2015-05-04,102.0
907,10201,23256,469165,1410552,24.60599136352539,59.8789176940918,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,2357.0,2013-08-01,-1,2015-02-11,138.0
908,10201,22644,172113,-1,3.0504953384399416,10.55774154663086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,239.0,1753-01-01,1753-01-01,2015-12-01,88.0
909,10201,21420,31621,50544,25.245795440673827,84.21998901367188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,430.0,2014-12-01,2015-03-01,2015-05-05,12.0
910,10201,20502,31003,135200,4.0076446533203125,11.632090759277343,-1.0,-1.0,10.3,-1.0,-1.0,-1.0,5.0,4,4.5,3.4,2545.0,2001-01-01,2016-12-01,2015-05-05,253.0
911,10201,22338,72718,462488,14.947454452514648,71.15516052246093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,3413.0,2013-12-01,-1,2015-05-05,96.0
912,10201,22950,34402,1181752,10.021161651611328,41.07807922363281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1077.0,2005-09-13,2012-08-01,2015-05-05,112.0
913,10201,22032,32651,59384,21.208952713012696,84.06900024414062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.5,2373.0,2015-05-01,1753-01-01,2015-05-05,258.0
914,10201,21216,46041,1420536,27.858461380004883,83.60257034301758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.7,172.0,2012-04-01,2015-09-01,2015-05-06,255.0
915,16766,1053150,66641,283504,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.5,250.0,1976-01-01,1998-01-01,2012-12-13,272.0
916,10201,21420,86726,120224,7.3582611083984375,23.609010314941408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.7,991.0,1753-01-01,1753-01-01,2015-05-07,96.0
917,10201,21420,31621,50544,25.251160049438475,84.2203468322754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,615.0,2015-02-01,2015-05-01,2015-05-07,75.0
918,10201,22644,33784,121784,24.456382751464844,83.207470703125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1075.0,-1,-1,2015-05-07,198.0
919,10201,21420,31621,50544,25.245501708984374,84.21416244506835,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1950.0,2015-06-12,-1,2015-06-11,139.0
920,10201,22746,34196,80184,4.625485610961914,22.679362487792968,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.4,582.0,2015-07-01,1753-01-01,2015-05-08,56.0
921,10201,22746,56753,104312,2.312836265563965,11.300968170166016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,352.0,2015-04-01,-1,2015-05-25,59.0
922,10201,21216,60770,1478256,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.6,2581.0,2014-03-01,1753-01-01,2015-05-08,300.0
923,10201,23154,43672,157144,14.64666290283203,40.70631103515625,-1.0,-1.0,2.3,-1.0,-1.0,-1.0,5.0,4,4.5,3.6,1427.0,1958-01-01,2012-12-01,2015-05-10,295.0
924,10201,21420,31621,50544,25.238262557983397,84.2123519897461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,612.0,2012-05-01,-1,2015-05-11,97.0
925,10201,22032,32651,1500928,21.2734281539917,84.2114761352539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6,5.0,3.8,3227.0,2015-04-01,1753-01-01,2015-05-11,700.0
926,10201,21930,32342,131560,12.54579849243164,48.254608154296875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,882.0,2013-02-01,-1,2015-05-11,113.0
927,10201,21930,32342,131560,12.54561767578125,48.25581359863281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,858.0,2010-06-01,-1,2015-05-11,157.0
928,10201,22644,33784,121784,24.450267028808593,83.13980102539062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,4468.0,2014-06-01,-1,2015-05-11,216.0
929,10201,21930,440840,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.1,258.0,2010-12-01,-1,2013-06-21,22.0
930,10201,22746,34196,156208,4.634121704101562,22.680189514160155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,332.0,2015-04-01,2015-08-01,2015-07-10,83.0
931,10201,20910,31415,1457144,22.884647369384766,63.316715240478516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,5,4.5,3.4,81.0,2016-12-01,1753-01-01,2015-06-01,144.0
932,10201,21012,47895,-1,21.683252334594727,64.11724853515625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.4,830.0,2002-06-01,2013-05-01,2015-05-12,87.0
933,10201,22134,59534,475800,25.485537719726562,93.82295532226563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.4,367.0,2009-04-01,2015-07-01,2015-05-12,110.0
934,10201,20808,31312,154752,11.815916442871094,42.606512451171874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,1630.0,2015-05-01,2015-08-01,2015-05-13,70.0
935,10201,22440,81988,1436032,19.197390747070312,67.2992935180664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.6,798.0,2012-10-01,-1,2015-05-13,192.0
936,10201,21012,47895,-1,21.68572425842285,64.11739349365234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.0,3.3,158.0,2006-09-01,2015-08-01,2016-01-08,84.0
937,10201,21930,39346,118040,6.4055908203125,24.165240478515624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,526.0,2013-09-01,1753-01-01,2014-11-24,108.0
938,10201,20706,31209,48256,11.739896392822265,35.159124755859374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.5,3.8,571.0,2015-04-01,2015-07-01,2015-05-13,10.0
939,10201,21930,823279,478088,10.132146835327148,35.781708526611325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,632.0,2013-08-01,1753-01-01,2014-12-09,113.0
940,10201,22032,32651,59280,21.19301643371582,84.09363632202148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,1426.0,2011-06-01,1753-01-01,2013-08-21,104.0
941,10201,22032,32651,59280,21.183739852905273,84.08868026733398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,2778.0,2011-09-01,-1,2014-11-04,238.0
942,10201,22032,32651,59280,21.192075157165526,84.09337463378907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1567.0,2012-05-01,1753-01-01,2013-01-31,165.0
943,10201,22032,32651,59280,21.191011047363283,84.08475494384766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1377.0,2012-01-01,1753-01-01,2014-01-15,145.0
944,10201,22032,32651,1500928,21.293502044677734,84.21071243286133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1479.0,2012-06-01,1753-01-01,2014-12-30,224.0
945,10201,22032,32651,59280,21.193534469604494,84.08932113647461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,1435.0,2012-03-01,1753-01-01,2014-01-15,141.0
946,10201,22032,32651,1500928,21.288113403320313,84.2128059387207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1052.0,2013-12-01,1753-01-01,2014-12-19,192.0
947,10201,22644,69010,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.6,222.0,2014-10-01,2015-02-01,2015-05-14,183.0
948,10201,22236,69628,1491568,17.240314865112303,69.50030822753907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,795.0,-1,-1,2015-05-27,125.0
949,10201,21930,32342,131560,12.54517059326172,48.255148315429686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,603.0,-1,-1,2016-03-04,129.0
950,10201,21624,31930,114712,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,335.0,2012-07-01,-1,2015-05-15,100.0
951,10201,22134,59534,475800,25.485537719726562,93.82295532226563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.4,367.0,2009-04-01,2015-07-01,2015-05-12,110.0
952,10201,21624,31930,114712,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.4,1685.0,2014-04-01,2015-10-01,2015-05-18,119.0
953,21109,1049784,65714,1555320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.6,144.0,2012-01-01,1753-01-01,2012-12-13,405.0
954,10201,22746,34196,80184,4.624294662475586,22.680149841308594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.6,840.0,2010-06-01,-1,2016-06-13,144.0
955,10201,20604,31106,144040,6.256488800048828,24.295877075195314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,1291.0,2010-05-01,2012-05-01,2015-05-21,64.0
956,10201,20604,31106,43576,6.250558853149414,24.293251037597656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,2274.0,2005-05-01,-1,2015-05-21,162.0
957,10201,20604,31106,43576,6.250932312011718,24.29078369140625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,3712.0,2009-06-01,1753-01-01,2015-05-21,179.0
958,18180,1057128,4154917,878280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.6,167.0,1978-01-01,2015-01-01,2012-08-07,306.0
959,10201,20604,31106,43576,6.252327728271484,24.293267822265626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.3,1236.0,2008-12-01,-1,2015-05-21,106.0
960,10201,21930,154500,1459744,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,123.0,2012-04-01,2015-04-01,2015-05-21,78.0
961,10201,23154,812567,-1,33.11233978271484,89.17123947143554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,2.6,452.0,2009-05-01,2015-04-01,2015-05-21,30.0
962,10201,21012,47174,1387672,35.115176391601565,100.2090087890625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6,4.0,3.5,3775.0,2014-05-01,2014-08-01,2015-05-21,175.0
963,10201,22644,2224079,-1,8.760875129699707,31.184637451171874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6,4.0,3.5,1359.0,2013-01-01,-1,2015-05-22,225.0
964,10201,21420,55208,444496,22.464088439941406,71.23517303466797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.0,3.5,109.0,-1,-1,2015-05-22,146.0
965,10201,21420,31621,50648,25.285040664672852,84.27028121948243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,1144.0,2013-05-01,-1,2014-07-09,206.0
966,10201,21420,31621,50648,25.2770938873291,84.26349334716797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1236.0,2013-06-01,-1,2014-07-09,202.0
967,10201,21420,31621,50648,25.27664794921875,84.25815811157227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,2542.0,2014-01-01,2014-05-01,2015-02-05,119.0
968,10201,23052,34814,1500304,21.313313293457032,85.320703125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,666.0,2015-01-01,-1,2015-05-26,63.0
969,10201,21420,31621,50544,25.257614135742188,84.22464599609376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,709.0,2015-05-01,1753-01-01,2015-05-25,68.0
970,10201,20910,31415,1456832,22.898874282836914,63.263851165771484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.5,3.7,1859.0,2015-05-01,1753-01-01,2015-05-25,525.0
971,10201,21930,440840,-1,0.0,0.0,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,4.0,4,3.0,3.0,1183.0,2007-06-01,1753-01-01,2015-05-25,123.0
972,10201,21930,39346,466336,6.39551010131836,24.181092834472658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,1038.0,2012-01-01,-1,2015-05-25,94.0
973,10201,22236,69628,1490736,17.18730926513672,69.56874389648438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,395.0,2014-10-01,1753-01-01,2015-05-26,173.0
974,10201,21318,64993,-1,3.479410934448242,11.435134124755859,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1320.0,2012-03-01,-1,2015-01-26,134.0
975,10201,21318,64993,-1,3.479327392578125,11.436982727050781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,1641.0,2012-08-08,2014-07-31,2015-08-19,132.0
976,10201,21318,64993,-1,3.4799835205078127,11.436741638183594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,825.0,2012-09-01,2014-09-01,2012-11-07,106.0
977,10201,21318,64993,-1,3.4773372650146483,11.435626220703124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.6,1437.0,2012-11-01,1753-01-01,2012-12-27,130.0
978,10201,22644,33784,162240,24.553778076171874,83.07699584960938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.5,3.8,3836.0,2015-01-01,2015-04-01,2015-05-27,117.0
979,16766,27132,2746289,811200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.7,101.0,1984-01-01,2015-01-01,2011-12-15,1010.0
980,16766,27132,2746289,811200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.7,170.0,1989-01-01,2013-01-01,2011-12-15,597.0
981,11514,1076202,97953,191256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.7,119.0,1988-01-01,2013-01-01,2013-11-20,404.0
982,16766,1059066,683405,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.6,158.0,1995-01-01,2010-01-01,2012-11-26,185.0
983,14847,1055598,109077,726544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.7,97.0,1998-01-01,2009-01-01,2012-11-26,678.0
984,17978,1150458,54384,124904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.6,119.0,2014-01-01,-1,2014-07-28,265.0
985,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,210.0,2013-06-01,1753-01-01,2013-05-31,58.0
986,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,331.0,2013-09-01,-1,2013-09-18,66.0
987,10201,23052,2178862,-1,10.279869079589844,41.78720703125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.6,1641.0,2012-01-01,1753-01-01,2015-05-29,133.0
988,10201,22134,58916,-1,6.792707824707032,23.358871459960938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,514.0,2008-11-01,2013-07-01,2015-05-29,78.0
989,10504,20400,67877,110448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.6,437.0,2015-01-01,1753-01-01,2015-05-29,447.0
990,10201,22848,226497,-1,19.761458587646484,97.75036697387695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.4,933.0,2007-09-01,2012-07-01,2015-05-30,285.0
991,10201,22950,281293,-1,2.3359960556030273,10.339545440673827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.5,735.0,2013-09-01,1753-01-01,2015-06-01,55.0
992,10201,22338,88580,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,2162.0,2009-03-01,2013-01-01,2015-06-01,47.0
993,10201,20808,31312,154752,11.81402130126953,42.60531921386719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,1327.0,2015-05-01,-1,2015-06-02,42.0
994,10201,21216,46041,1420536,27.853505325317382,83.59760360717773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,8,3.5,3.7,1358.0,2013-01-01,2014-01-01,2015-06-02,218.0
995,10201,21522,41715,1472016,18.933069229125977,56.28110122680664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,6,2.5,3.7,882.0,2012-12-01,1753-01-01,2015-06-04,155.0
996,10201,22644,157899,-1,9.365095710754394,32.249267578125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.3,810.0,1753-01-01,1753-01-01,2014-06-09,85.0
997,10201,22440,133076,-1,6.073752975463867,22.97522888183594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,409.0,2015-05-01,-1,2015-06-04,96.0
998,10201,21726,99189,-1,11.681151580810546,30.13524627685547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,1019.0,2016-06-01,1753-01-01,2015-06-05,36.0
999,10201,22746,33990,145808,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.7,351.0,1753-01-01,1753-01-01,2015-06-05,96.0
1000,10201,21420,31621,50544,25.23900489807129,84.21586074829102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.5,3.6,1139.0,2015-05-01,2015-09-01,2015-07-17,88.0
1001,10201,21216,46041,1420536,27.855753707885743,83.60210571289062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,464.0,2012-05-01,2013-05-01,2015-06-09,34.0
1002,10201,21726,99189,-1,11.68172378540039,30.13457794189453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.8,768.0,2015-06-01,-1,2015-06-08,36.0
1003,10201,22746,53869,86008,6.883955383300782,34.10317840576172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,948.0,2015-05-01,1753-01-01,2015-06-08,195.0
1004,10201,22848,2211616,-1,4.849413681030273,22.240724182128908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.5,256.0,2015-07-01,2016-05-01,2015-06-09,16.0
1005,10201,20706,31209,48256,11.740345001220703,35.16202926635742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,1635.0,-1,-1,2015-06-09,52.0
1006,10201,22338,72718,462488,14.942162704467773,71.15469818115234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1304.0,2005-01-01,-1,2015-06-09,138.0
1007,10201,21930,32342,131560,12.550002288818359,48.25159912109375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,259.0,-1,-1,2015-06-09,139.0
1008,10201,21420,31621,50544,25.24472999572754,84.23042449951171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,3339.0,2015-04-01,1753-01-01,2015-06-10,204.0
1009,10201,21420,55208,444496,22.459442138671875,71.18615112304687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.7,2296.0,2013-12-01,2015-07-01,2015-06-10,216.0
1010,10201,22644,33784,162240,24.555877685546875,83.07527465820313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,954.0,2010-04-01,-1,2015-06-11,180.0
1011,10201,22338,33578,1380600,16.564817047119142,70.79533081054687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,8,4.0,3.8,1019.0,2015-06-01,1753-01-01,2015-06-11,38.0
